t,direccion,modelo,t_ny,hora_ny
2025-11-12 03:48:00+00:00,SELL,MEC-A,2025-11-11 22:48:00-05:00,22
2025-11-12 03:50:00+00:00,SELL,MEC-A,2025-11-11 22:50:00-05:00,22
2025-11-12 03:52:00+00:00,SELL,MEC-A,2025-11-11 22:52:00-05:00,22
2025-11-12 03:54:00+00:00,SELL,MEC-A,2025-11-11 22:54:00-05:00,22
2025-11-12 03:59:00+00:00,SELL,MEC-A,2025-11-11 22:59:00-05:00,22
2025-11-12 04:02:00+00:00,SELL,MEC-A,2025-11-11 23:02:00-05:00,23
2025-11-12 04:03:00+00:00,SELL,MEC-A,2025-11-11 23:03:00-05:00,23
2025-11-12 04:05:00+00:00,SELL,MEC-A,2025-11-11 23:05:00-05:00,23
2025-11-12 04:13:00+00:00,BUY,MEC-A,2025-11-11 23:13:00-05:00,23
2025-11-12 04:14:00+00:00,BUY,MEC-A,2025-11-11 23:14:00-05:00,23
2025-11-12 04:19:00+00:00,BUY,MEC-A,2025-11-11 23:19:00-05:00,23
2025-11-12 04:22:00+00:00,BUY,MEC-A,2025-11-11 23:22:00-05:00,23
2025-11-12 04:24:00+00:00,BUY,MEC-A,2025-11-11 23:24:00-05:00,23
2025-11-12 04:28:00+00:00,BUY,MEC-A,2025-11-11 23:28:00-05:00,23
2025-11-12 04:29:00+00:00,BUY,MEC-A,2025-11-11 23:29:00-05:00,23
2025-11-12 04:32:00+00:00,BUY,MEC-A,2025-11-11 23:32:00-05:00,23
2025-11-12 04:36:00+00:00,SELL,MEC-A,2025-11-11 23:36:00-05:00,23
2025-11-12 04:39:00+00:00,SELL,MEC-A,2025-11-11 23:39:00-05:00,23
2025-11-12 04:47:00+00:00,BUY,MEC-A,2025-11-11 23:47:00-05:00,23
2025-11-12 04:48:00+00:00,BUY,MEC-A,2025-11-11 23:48:00-05:00,23
2025-11-12 04:49:00+00:00,BUY,MEC-A,2025-11-11 23:49:00-05:00,23
2025-11-12 04:52:00+00:00,BUY,MEC-A,2025-11-11 23:52:00-05:00,23
2025-11-12 04:56:00+00:00,BUY,MEC-A,2025-11-11 23:56:00-05:00,23
2025-11-12 04:57:00+00:00,BUY,MEC-A,2025-11-11 23:57:00-05:00,23
2025-11-12 05:02:00+00:00,SELL,MEC-A,2025-11-12 00:02:00-05:00,0
2025-11-12 05:17:00+00:00,SELL,MEC-A,2025-11-12 00:17:00-05:00,0
2025-11-12 05:18:00+00:00,SELL,MEC-A,2025-11-12 00:18:00-05:00,0
2025-11-12 05:20:00+00:00,SELL,MEC-A,2025-11-12 00:20:00-05:00,0
2025-11-12 05:29:00+00:00,SELL,MEC-A,2025-11-12 00:29:00-05:00,0
2025-11-12 05:30:00+00:00,SELL,MEC-A,2025-11-12 00:30:00-05:00,0
2025-11-12 05:32:00+00:00,SELL,MEC-A,2025-11-12 00:32:00-05:00,0
2025-11-12 05:42:00+00:00,SELL,MEC-A,2025-11-12 00:42:00-05:00,0
2025-11-12 05:47:00+00:00,SELL,MEC-A,2025-11-12 00:47:00-05:00,0
2025-11-12 05:49:00+00:00,SELL,MEC-A,2025-11-12 00:49:00-05:00,0
2025-11-12 05:56:00+00:00,SELL,MEC-A,2025-11-12 00:56:00-05:00,0
2025-11-12 06:01:00+00:00,SELL,MEC-A,2025-11-12 01:01:00-05:00,1
2025-11-12 06:05:00+00:00,BUY,MEC-A,2025-11-12 01:05:00-05:00,1
2025-11-12 06:06:00+00:00,BUY,MEC-A,2025-11-12 01:06:00-05:00,1
2025-11-12 06:17:00+00:00,BUY,MEC-A,2025-11-12 01:17:00-05:00,1
2025-11-12 06:20:00+00:00,BUY,MEC-A,2025-11-12 01:20:00-05:00,1
2025-11-12 06:22:00+00:00,BUY,MEC-A,2025-11-12 01:22:00-05:00,1
2025-11-12 06:23:00+00:00,BUY,MEC-A,2025-11-12 01:23:00-05:00,1
2025-11-12 06:25:00+00:00,BUY,MEC-A,2025-11-12 01:25:00-05:00,1
2025-11-12 06:27:00+00:00,BUY,MEC-A,2025-11-12 01:27:00-05:00,1
2025-11-12 06:30:00+00:00,BUY,MEC-A,2025-11-12 01:30:00-05:00,1
2025-11-12 06:34:00+00:00,BUY,MEC-A,2025-11-12 01:34:00-05:00,1
2025-11-12 06:38:00+00:00,BUY,MEC-A,2025-11-12 01:38:00-05:00,1
2025-11-12 06:42:00+00:00,BUY,MEC-A,2025-11-12 01:42:00-05:00,1
2025-11-12 06:46:00+00:00,SELL,MEC-A,2025-11-12 01:46:00-05:00,1
2025-11-12 06:47:00+00:00,SELL,MEC-A,2025-11-12 01:47:00-05:00,1
2025-11-12 06:50:00+00:00,SELL,MEC-A,2025-11-12 01:50:00-05:00,1
2025-11-12 06:58:00+00:00,BUY,MEC-A,2025-11-12 01:58:00-05:00,1
2025-11-12 07:05:00+00:00,BUY,MEC-A,2025-11-12 02:05:00-05:00,2
2025-11-12 07:08:00+00:00,BUY,MEC-A,2025-11-12 02:08:00-05:00,2
2025-11-12 07:09:00+00:00,BUY,MEC-A,2025-11-12 02:09:00-05:00,2
2025-11-12 07:10:00+00:00,BUY,MEC-A,2025-11-12 02:10:00-05:00,2
2025-11-12 07:12:00+00:00,BUY,MEC-A,2025-11-12 02:12:00-05:00,2
2025-11-12 07:14:00+00:00,BUY,MEC-A,2025-11-12 02:14:00-05:00,2
2025-11-12 07:23:00+00:00,BUY,MEC-A,2025-11-12 02:23:00-05:00,2
2025-11-12 07:27:00+00:00,BUY,MEC-A,2025-11-12 02:27:00-05:00,2
2025-11-12 07:29:00+00:00,BUY,MEC-A,2025-11-12 02:29:00-05:00,2
2025-11-12 07:32:00+00:00,SELL,MEC-A,2025-11-12 02:32:00-05:00,2
2025-11-12 07:34:00+00:00,SELL,MEC-A,2025-11-12 02:34:00-05:00,2
2025-11-12 07:35:00+00:00,SELL,MEC-A,2025-11-12 02:35:00-05:00,2
2025-11-12 07:41:00+00:00,SELL,MEC-A,2025-11-12 02:41:00-05:00,2
2025-11-12 07:42:00+00:00,SELL,MEC-A,2025-11-12 02:42:00-05:00,2
2025-11-12 07:43:00+00:00,SELL,MEC-A,2025-11-12 02:43:00-05:00,2
2025-11-12 07:53:00+00:00,SELL,MEC-A,2025-11-12 02:53:00-05:00,2
2025-11-12 07:56:00+00:00,SELL,MEC-A,2025-11-12 02:56:00-05:00,2
2025-11-12 08:05:00+00:00,SELL,MEC-A,2025-11-12 03:05:00-05:00,3
2025-11-12 08:09:00+00:00,SELL,MEC-A,2025-11-12 03:09:00-05:00,3
2025-11-12 08:10:00+00:00,SELL,MEC-A,2025-11-12 03:10:00-05:00,3
2025-11-12 08:17:00+00:00,BUY,MEC-A,2025-11-12 03:17:00-05:00,3
2025-11-12 08:19:00+00:00,BUY,MEC-A,2025-11-12 03:19:00-05:00,3
2025-11-12 08:20:00+00:00,BUY,MEC-A,2025-11-12 03:20:00-05:00,3
2025-11-12 08:22:00+00:00,BUY,MEC-A,2025-11-12 03:22:00-05:00,3
2025-11-12 08:24:00+00:00,BUY,MEC-A,2025-11-12 03:24:00-05:00,3
2025-11-12 08:25:00+00:00,BUY,MEC-A,2025-11-12 03:25:00-05:00,3
2025-11-12 08:28:00+00:00,BUY,MEC-A,2025-11-12 03:28:00-05:00,3
2025-11-12 08:31:00+00:00,BUY,MEC-A,2025-11-12 03:31:00-05:00,3
2025-11-12 08:36:00+00:00,BUY,MEC-A,2025-11-12 03:36:00-05:00,3
2025-11-12 08:49:00+00:00,BUY,MEC-A,2025-11-12 03:49:00-05:00,3
2025-11-12 08:50:00+00:00,BUY,MEC-A,2025-11-12 03:50:00-05:00,3
2025-11-12 08:58:00+00:00,BUY,MEC-A,2025-11-12 03:58:00-05:00,3
2025-11-12 08:59:00+00:00,BUY,MEC-A,2025-11-12 03:59:00-05:00,3
2025-11-12 10:00:00+00:00,SELL,MEC-A,2025-11-12 05:00:00-05:00,5
2025-11-12 10:07:00+00:00,SELL,MEC-A,2025-11-12 05:07:00-05:00,5
2025-11-12 10:08:00+00:00,SELL,MEC-A,2025-11-12 05:08:00-05:00,5
2025-11-12 10:10:00+00:00,SELL,MEC-A,2025-11-12 05:10:00-05:00,5
2025-11-12 10:11:00+00:00,SELL,MEC-A,2025-11-12 05:11:00-05:00,5
2025-11-12 10:16:00+00:00,BUY,MEC-A,2025-11-12 05:16:00-05:00,5
2025-11-12 10:25:00+00:00,SELL,MEC-A,2025-11-12 05:25:00-05:00,5
2025-11-12 10:28:00+00:00,SELL,MEC-A,2025-11-12 05:28:00-05:00,5
2025-11-12 10:57:00+00:00,BUY,MEC-A,2025-11-12 05:57:00-05:00,5
2025-11-12 11:00:00+00:00,BUY,MEC-A,2025-11-12 06:00:00-05:00,6
2025-11-12 11:07:00+00:00,BUY,MEC-A,2025-11-12 06:07:00-05:00,6
2025-11-12 11:09:00+00:00,BUY,MEC-A,2025-11-12 06:09:00-05:00,6
2025-11-12 11:10:00+00:00,BUY,MEC-A,2025-11-12 06:10:00-05:00,6
2025-11-12 11:12:00+00:00,BUY,MEC-A,2025-11-12 06:12:00-05:00,6
2025-11-12 11:14:00+00:00,BUY,MEC-A,2025-11-12 06:14:00-05:00,6
2025-11-12 11:20:00+00:00,SELL,MEC-A,2025-11-12 06:20:00-05:00,6
2025-11-12 11:21:00+00:00,SELL,MEC-A,2025-11-12 06:21:00-05:00,6
2025-11-12 11:22:00+00:00,SELL,MEC-A,2025-11-12 06:22:00-05:00,6
2025-11-12 11:27:00+00:00,SELL,MEC-A,2025-11-12 06:27:00-05:00,6
2025-11-12 11:29:00+00:00,SELL,MEC-A,2025-11-12 06:29:00-05:00,6
2025-11-12 11:35:00+00:00,BUY,MEC-A,2025-11-12 06:35:00-05:00,6
2025-11-12 11:38:00+00:00,BUY,MEC-A,2025-11-12 06:38:00-05:00,6
2025-11-12 11:44:00+00:00,BUY,MEC-A,2025-11-12 06:44:00-05:00,6
2025-11-12 11:56:00+00:00,SELL,MEC-A,2025-11-12 06:56:00-05:00,6
2025-11-12 12:01:00+00:00,SELL,MEC-A,2025-11-12 07:01:00-05:00,7
2025-11-12 12:05:00+00:00,BUY,MEC-A,2025-11-12 07:05:00-05:00,7
2025-11-12 12:14:00+00:00,BUY,MEC-A,2025-11-12 07:14:00-05:00,7
2025-11-12 12:15:00+00:00,BUY,MEC-A,2025-11-12 07:15:00-05:00,7
2025-11-12 12:16:00+00:00,BUY,MEC-A,2025-11-12 07:16:00-05:00,7
2025-11-12 12:21:00+00:00,BUY,MEC-A,2025-11-12 07:21:00-05:00,7
2025-11-12 12:24:00+00:00,BUY,MEC-A,2025-11-12 07:24:00-05:00,7
2025-11-12 12:25:00+00:00,BUY,MEC-A,2025-11-12 07:25:00-05:00,7
2025-11-12 12:26:00+00:00,BUY,MEC-A,2025-11-12 07:26:00-05:00,7
2025-11-12 12:30:00+00:00,BUY,MEC-A,2025-11-12 07:30:00-05:00,7
2025-11-12 12:40:00+00:00,SELL,MEC-A,2025-11-12 07:40:00-05:00,7
2025-11-12 12:41:00+00:00,SELL,MEC-A,2025-11-12 07:41:00-05:00,7
2025-11-12 12:48:00+00:00,SELL,MEC-A,2025-11-12 07:48:00-05:00,7
2025-11-12 12:49:00+00:00,SELL,MEC-A,2025-11-12 07:49:00-05:00,7
2025-11-12 12:50:00+00:00,SELL,MEC-A,2025-11-12 07:50:00-05:00,7
2025-11-12 12:53:00+00:00,SELL,MEC-A,2025-11-12 07:53:00-05:00,7
2025-11-12 12:54:00+00:00,SELL,MEC-A,2025-11-12 07:54:00-05:00,7
2025-11-12 12:56:00+00:00,SELL,MEC-A,2025-11-12 07:56:00-05:00,7
2025-11-12 12:57:00+00:00,SELL,MEC-A,2025-11-12 07:57:00-05:00,7
2025-11-12 12:59:00+00:00,SELL,MEC-A,2025-11-12 07:59:00-05:00,7
2025-11-12 13:00:00+00:00,SELL,MEC-A,2025-11-12 08:00:00-05:00,8
2025-11-12 13:05:00+00:00,SELL,MEC-A,2025-11-12 08:05:00-05:00,8
2025-11-12 13:07:00+00:00,SELL,MEC-A,2025-11-12 08:07:00-05:00,8
2025-11-12 13:09:00+00:00,SELL,MEC-A,2025-11-12 08:09:00-05:00,8
2025-11-12 13:16:00+00:00,SELL,MEC-A,2025-11-12 08:16:00-05:00,8
2025-11-12 13:18:00+00:00,SELL,MEC-A,2025-11-12 08:18:00-05:00,8
2025-11-12 13:19:00+00:00,SELL,MEC-A,2025-11-12 08:19:00-05:00,8
2025-11-12 13:26:00+00:00,SELL,MEC-A,2025-11-12 08:26:00-05:00,8
2025-11-12 13:34:00+00:00,BUY,MEC-A,2025-11-12 08:34:00-05:00,8
2025-11-12 13:51:00+00:00,SELL,MEC-A,2025-11-12 08:51:00-05:00,8
2025-11-12 13:52:00+00:00,SELL,MEC-A,2025-11-12 08:52:00-05:00,8
2025-11-12 13:57:00+00:00,SELL,MEC-A,2025-11-12 08:57:00-05:00,8
2025-11-12 14:01:00+00:00,BUY,MEC-A,2025-11-12 09:01:00-05:00,9
2025-11-12 14:03:00+00:00,BUY,MEC-A,2025-11-12 09:03:00-05:00,9
2025-11-12 14:04:00+00:00,BUY,MEC-A,2025-11-12 09:04:00-05:00,9
2025-11-12 14:06:00+00:00,BUY,MEC-A,2025-11-12 09:06:00-05:00,9
2025-11-12 14:09:00+00:00,BUY,MEC-A,2025-11-12 09:09:00-05:00,9
2025-11-12 14:10:00+00:00,BUY,MEC-A,2025-11-12 09:10:00-05:00,9
2025-11-12 14:11:00+00:00,BUY,MEC-A,2025-11-12 09:11:00-05:00,9
2025-11-12 14:18:00+00:00,SELL,MEC-A,2025-11-12 09:18:00-05:00,9
2025-11-12 14:21:00+00:00,SELL,MEC-A,2025-11-12 09:21:00-05:00,9
2025-11-12 14:29:00+00:00,SELL,MEC-A,2025-11-12 09:29:00-05:00,9
2025-11-12 14:31:00+00:00,SELL,MEC-A,2025-11-12 09:31:00-05:00,9
2025-11-12 14:32:00+00:00,SELL,MEC-A,2025-11-12 09:32:00-05:00,9
2025-11-12 14:33:00+00:00,SELL,MEC-A,2025-11-12 09:33:00-05:00,9
2025-11-12 14:40:00+00:00,BUY,MEC-A,2025-11-12 09:40:00-05:00,9
2025-11-12 14:50:00+00:00,BUY,MEC-A,2025-11-12 09:50:00-05:00,9
2025-11-12 14:52:00+00:00,BUY,MEC-B,2025-11-12 09:52:00-05:00,9
2025-11-12 14:56:00+00:00,BUY,MEC-A,2025-11-12 09:56:00-05:00,9
2025-11-12 15:03:00+00:00,BUY,MEC-A,2025-11-12 10:03:00-05:00,10
2025-11-12 15:04:00+00:00,BUY,MEC-A,2025-11-12 10:04:00-05:00,10
2025-11-12 15:06:00+00:00,BUY,MEC-A,2025-11-12 10:06:00-05:00,10
2025-11-12 15:09:00+00:00,BUY,MEC-A,2025-11-12 10:09:00-05:00,10
2025-11-12 15:10:00+00:00,BUY,MEC-A,2025-11-12 10:10:00-05:00,10
2025-11-12 15:11:00+00:00,BUY,MEC-A,2025-11-12 10:11:00-05:00,10
2025-11-12 15:13:00+00:00,BUY,MEC-A,2025-11-12 10:13:00-05:00,10
2025-11-12 15:16:00+00:00,BUY,MEC-A,2025-11-12 10:16:00-05:00,10
2025-11-12 15:22:00+00:00,BUY,MEC-A,2025-11-12 10:22:00-05:00,10
2025-11-12 15:26:00+00:00,BUY,MEC-A,2025-11-12 10:26:00-05:00,10
2025-11-12 15:27:00+00:00,BUY,MEC-A,2025-11-12 10:27:00-05:00,10
2025-11-12 15:30:00+00:00,BUY,MEC-A,2025-11-12 10:30:00-05:00,10
2025-11-12 15:32:00+00:00,BUY,MEC-A,2025-11-12 10:32:00-05:00,10
2025-11-12 15:33:00+00:00,BUY,MEC-A,2025-11-12 10:33:00-05:00,10
2025-11-12 15:34:00+00:00,BUY,MEC-A,2025-11-12 10:34:00-05:00,10
2025-11-12 15:35:00+00:00,BUY,MEC-A,2025-11-12 10:35:00-05:00,10
2025-11-12 15:41:00+00:00,BUY,MEC-A,2025-11-12 10:41:00-05:00,10
2025-11-12 15:48:00+00:00,BUY,MEC-A,2025-11-12 10:48:00-05:00,10
2025-11-12 15:49:00+00:00,BUY,MEC-A,2025-11-12 10:49:00-05:00,10
2025-11-12 16:01:00+00:00,BUY,MEC-A,2025-11-12 11:01:00-05:00,11
2025-11-12 16:02:00+00:00,BUY,MEC-A,2025-11-12 11:02:00-05:00,11
2025-11-12 16:03:00+00:00,BUY,MEC-A,2025-11-12 11:03:00-05:00,11
2025-11-12 16:04:00+00:00,BUY,MEC-A,2025-11-12 11:04:00-05:00,11
2025-11-12 16:07:00+00:00,BUY,MEC-A,2025-11-12 11:07:00-05:00,11
2025-11-12 16:12:00+00:00,BUY,MEC-A,2025-11-12 11:12:00-05:00,11
2025-11-12 16:15:00+00:00,BUY,MEC-A,2025-11-12 11:15:00-05:00,11
2025-11-12 16:18:00+00:00,BUY,MEC-A,2025-11-12 11:18:00-05:00,11
2025-11-12 16:21:00+00:00,SELL,MEC-A,2025-11-12 11:21:00-05:00,11
2025-11-12 16:29:00+00:00,BUY,MEC-A,2025-11-12 11:29:00-05:00,11
2025-11-12 16:30:00+00:00,BUY,MEC-A,2025-11-12 11:30:00-05:00,11
2025-11-12 16:32:00+00:00,BUY,MEC-A,2025-11-12 11:32:00-05:00,11
2025-11-12 16:40:00+00:00,BUY,MEC-A,2025-11-12 11:40:00-05:00,11
2025-11-12 16:41:00+00:00,BUY,MEC-A,2025-11-12 11:41:00-05:00,11
2025-11-12 16:42:00+00:00,BUY,MEC-A,2025-11-12 11:42:00-05:00,11
2025-11-12 16:49:00+00:00,BUY,MEC-A,2025-11-12 11:49:00-05:00,11
2025-11-12 16:52:00+00:00,BUY,MEC-A,2025-11-12 11:52:00-05:00,11
2025-11-12 16:58:00+00:00,BUY,MEC-A,2025-11-12 11:58:00-05:00,11
2025-11-12 17:00:00+00:00,BUY,MEC-A,2025-11-12 12:00:00-05:00,12
2025-11-12 17:03:00+00:00,BUY,MEC-A,2025-11-12 12:03:00-05:00,12
2025-11-12 17:04:00+00:00,BUY,MEC-A,2025-11-12 12:04:00-05:00,12
2025-11-12 17:09:00+00:00,BUY,MEC-A,2025-11-12 12:09:00-05:00,12
2025-11-12 17:13:00+00:00,BUY,MEC-A,2025-11-12 12:13:00-05:00,12
2025-11-12 17:18:00+00:00,SELL,MEC-A,2025-11-12 12:18:00-05:00,12
2025-11-12 17:21:00+00:00,SELL,MEC-A,2025-11-12 12:21:00-05:00,12
2025-11-12 17:28:00+00:00,SELL,MEC-A,2025-11-12 12:28:00-05:00,12
2025-11-12 17:32:00+00:00,BUY,MEC-A,2025-11-12 12:32:00-05:00,12
2025-11-12 17:33:00+00:00,BUY,MEC-A,2025-11-12 12:33:00-05:00,12
2025-11-12 17:37:00+00:00,BUY,MEC-A,2025-11-12 12:37:00-05:00,12
2025-11-12 17:38:00+00:00,BUY,MEC-A,2025-11-12 12:38:00-05:00,12
2025-11-12 17:40:00+00:00,BUY,MEC-A,2025-11-12 12:40:00-05:00,12
2025-11-12 17:47:00+00:00,BUY,MEC-A,2025-11-12 12:47:00-05:00,12
2025-11-12 17:51:00+00:00,SELL,MEC-A,2025-11-12 12:51:00-05:00,12
2025-11-12 17:58:00+00:00,SELL,MEC-A,2025-11-12 12:58:00-05:00,12
2025-11-12 17:59:00+00:00,SELL,MEC-A,2025-11-12 12:59:00-05:00,12
2025-11-12 18:01:00+00:00,SELL,MEC-A,2025-11-12 13:01:00-05:00,13
2025-11-12 18:03:00+00:00,SELL,MEC-A,2025-11-12 13:03:00-05:00,13
2025-11-12 18:06:00+00:00,SELL,MEC-A,2025-11-12 13:06:00-05:00,13
2025-11-12 18:08:00+00:00,SELL,MEC-A,2025-11-12 13:08:00-05:00,13
2025-11-12 18:20:00+00:00,BUY,MEC-A,2025-11-12 13:20:00-05:00,13
2025-11-12 18:23:00+00:00,BUY,MEC-A,2025-11-12 13:23:00-05:00,13
2025-11-12 18:24:00+00:00,BUY,MEC-A,2025-11-12 13:24:00-05:00,13
2025-11-12 18:25:00+00:00,BUY,MEC-A,2025-11-12 13:25:00-05:00,13
2025-11-12 18:26:00+00:00,BUY,MEC-A,2025-11-12 13:26:00-05:00,13
2025-11-12 18:27:00+00:00,BUY,MEC-A,2025-11-12 13:27:00-05:00,13
2025-11-12 18:30:00+00:00,BUY,MEC-A,2025-11-12 13:30:00-05:00,13
2025-11-12 18:34:00+00:00,SELL,MEC-A,2025-11-12 13:34:00-05:00,13
2025-11-12 18:39:00+00:00,BUY,MEC-A,2025-11-12 13:39:00-05:00,13
2025-11-12 19:08:00+00:00,SELL,MEC-A,2025-11-12 14:08:00-05:00,14
2025-11-12 19:10:00+00:00,SELL,MEC-A,2025-11-12 14:10:00-05:00,14
2025-11-12 19:11:00+00:00,SELL,MEC-A,2025-11-12 14:11:00-05:00,14
2025-11-12 19:14:00+00:00,SELL,MEC-A,2025-11-12 14:14:00-05:00,14
2025-11-12 19:17:00+00:00,SELL,MEC-A,2025-11-12 14:17:00-05:00,14
2025-11-12 19:18:00+00:00,SELL,MEC-A,2025-11-12 14:18:00-05:00,14
2025-11-12 19:19:00+00:00,SELL,MEC-A,2025-11-12 14:19:00-05:00,14
2025-11-12 19:22:00+00:00,SELL,MEC-A,2025-11-12 14:22:00-05:00,14
2025-11-12 19:28:00+00:00,SELL,MEC-A,2025-11-12 14:28:00-05:00,14
2025-11-12 19:30:00+00:00,BUY,MEC-A,2025-11-12 14:30:00-05:00,14
2025-11-12 19:31:00+00:00,BUY,MEC-A,2025-11-12 14:31:00-05:00,14
2025-11-12 19:33:00+00:00,BUY,MEC-A,2025-11-12 14:33:00-05:00,14
2025-11-12 19:43:00+00:00,BUY,MEC-A,2025-11-12 14:43:00-05:00,14
2025-11-12 19:45:00+00:00,BUY,MEC-A,2025-11-12 14:45:00-05:00,14
2025-11-12 19:47:00+00:00,BUY,MEC-A,2025-11-12 14:47:00-05:00,14
2025-11-12 19:51:00+00:00,BUY,MEC-A,2025-11-12 14:51:00-05:00,14
2025-11-12 19:52:00+00:00,BUY,MEC-A,2025-11-12 14:52:00-05:00,14
2025-11-12 19:53:00+00:00,BUY,MEC-A,2025-11-12 14:53:00-05:00,14
2025-11-12 20:06:00+00:00,SELL,MEC-A,2025-11-12 15:06:00-05:00,15
2025-11-12 20:28:00+00:00,SELL,MEC-A,2025-11-12 15:28:00-05:00,15
2025-11-12 20:30:00+00:00,SELL,MEC-A,2025-11-12 15:30:00-05:00,15
2025-11-12 20:36:00+00:00,SELL,MEC-A,2025-11-12 15:36:00-05:00,15
2025-11-12 20:51:00+00:00,BUY,MEC-A,2025-11-12 15:51:00-05:00,15
2025-11-12 21:04:00+00:00,SELL,MEC-A,2025-11-12 16:04:00-05:00,16
2025-11-12 21:11:00+00:00,SELL,MEC-A,2025-11-12 16:11:00-05:00,16
2025-11-12 21:14:00+00:00,SELL,MEC-A,2025-11-12 16:14:00-05:00,16
2025-11-12 21:15:00+00:00,SELL,MEC-A,2025-11-12 16:15:00-05:00,16
2025-11-12 21:19:00+00:00,SELL,MEC-A,2025-11-12 16:19:00-05:00,16
2025-11-12 21:20:00+00:00,SELL,MEC-A,2025-11-12 16:20:00-05:00,16
2025-11-12 21:24:00+00:00,BUY,MEC-A,2025-11-12 16:24:00-05:00,16
2025-11-12 21:25:00+00:00,BUY,MEC-A,2025-11-12 16:25:00-05:00,16
2025-11-12 21:27:00+00:00,BUY,MEC-A,2025-11-12 16:27:00-05:00,16
2025-11-12 21:28:00+00:00,BUY,MEC-A,2025-11-12 16:28:00-05:00,16
2025-11-12 21:30:00+00:00,BUY,MEC-A,2025-11-12 16:30:00-05:00,16
2025-11-12 21:31:00+00:00,BUY,MEC-A,2025-11-12 16:31:00-05:00,16
2025-11-12 21:32:00+00:00,BUY,MEC-A,2025-11-12 16:32:00-05:00,16
2025-11-12 21:36:00+00:00,BUY,MEC-A,2025-11-12 16:36:00-05:00,16
2025-11-12 21:45:00+00:00,SELL,MEC-A,2025-11-12 16:45:00-05:00,16
2025-11-12 21:50:00+00:00,SELL,MEC-A,2025-11-12 16:50:00-05:00,16
2025-11-12 21:54:00+00:00,SELL,MEC-A,2025-11-12 16:54:00-05:00,16
2025-11-12 21:55:00+00:00,SELL,MEC-A,2025-11-12 16:55:00-05:00,16
2025-11-12 21:56:00+00:00,SELL,MEC-A,2025-11-12 16:56:00-05:00,16
2025-11-12 23:00:00+00:00,BUY,MEC-A,2025-11-12 18:00:00-05:00,18
2025-11-12 23:02:00+00:00,BUY,MEC-A,2025-11-12 18:02:00-05:00,18
2025-11-12 23:05:00+00:00,BUY,MEC-A,2025-11-12 18:05:00-05:00,18
2025-11-12 23:08:00+00:00,BUY,MEC-A,2025-11-12 18:08:00-05:00,18
2025-11-12 23:15:00+00:00,BUY,MEC-A,2025-11-12 18:15:00-05:00,18
2025-11-12 23:31:00+00:00,SELL,MEC-A,2025-11-12 18:31:00-05:00,18
2025-11-12 23:38:00+00:00,SELL,MEC-A,2025-11-12 18:38:00-05:00,18
2025-11-12 23:40:00+00:00,SELL,MEC-A,2025-11-12 18:40:00-05:00,18
2025-11-12 23:49:00+00:00,SELL,MEC-A,2025-11-12 18:49:00-05:00,18
2025-11-12 23:50:00+00:00,SELL,MEC-A,2025-11-12 18:50:00-05:00,18
2025-11-13 01:09:00+00:00,BUY,MEC-A,2025-11-12 20:09:00-05:00,20
2025-11-13 01:12:00+00:00,SELL,MEC-A,2025-11-12 20:12:00-05:00,20
2025-11-13 01:15:00+00:00,SELL,MEC-A,2025-11-12 20:15:00-05:00,20
2025-11-13 01:17:00+00:00,SELL,MEC-A,2025-11-12 20:17:00-05:00,20
2025-11-13 01:18:00+00:00,SELL,MEC-A,2025-11-12 20:18:00-05:00,20
2025-11-13 01:25:00+00:00,SELL,MEC-A,2025-11-12 20:25:00-05:00,20
2025-11-13 01:26:00+00:00,SELL,MEC-A,2025-11-12 20:26:00-05:00,20
2025-11-13 01:30:00+00:00,SELL,MEC-A,2025-11-12 20:30:00-05:00,20
2025-11-13 01:31:00+00:00,SELL,MEC-A,2025-11-12 20:31:00-05:00,20
2025-11-13 01:32:00+00:00,SELL,MEC-A,2025-11-12 20:32:00-05:00,20
2025-11-13 01:37:00+00:00,BUY,MEC-A,2025-11-12 20:37:00-05:00,20
2025-11-13 01:40:00+00:00,BUY,MEC-A,2025-11-12 20:40:00-05:00,20
2025-11-13 01:43:00+00:00,BUY,MEC-A,2025-11-12 20:43:00-05:00,20
2025-11-13 01:53:00+00:00,BUY,MEC-A,2025-11-12 20:53:00-05:00,20
2025-11-13 01:56:00+00:00,BUY,MEC-A,2025-11-12 20:56:00-05:00,20
2025-11-13 01:57:00+00:00,BUY,MEC-A,2025-11-12 20:57:00-05:00,20
2025-11-13 02:01:00+00:00,BUY,MEC-A,2025-11-12 21:01:00-05:00,21
2025-11-13 02:08:00+00:00,BUY,MEC-A,2025-11-12 21:08:00-05:00,21
2025-11-13 02:09:00+00:00,BUY,MEC-A,2025-11-12 21:09:00-05:00,21
2025-11-13 02:13:00+00:00,BUY,MEC-A,2025-11-12 21:13:00-05:00,21
2025-11-13 02:17:00+00:00,BUY,MEC-A,2025-11-12 21:17:00-05:00,21
2025-11-13 02:22:00+00:00,SELL,MEC-A,2025-11-12 21:22:00-05:00,21
2025-11-13 02:24:00+00:00,SELL,MEC-A,2025-11-12 21:24:00-05:00,21
2025-11-13 02:30:00+00:00,SELL,MEC-A,2025-11-12 21:30:00-05:00,21
2025-11-13 02:40:00+00:00,BUY,MEC-A,2025-11-12 21:40:00-05:00,21
2025-11-13 02:43:00+00:00,BUY,MEC-A,2025-11-12 21:43:00-05:00,21
